|Experiment Type| |Experiment Number| Threads |Table Type| Work |Load Type| Contains Packets
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1422723
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 1358565
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 1290277
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_READS 0.9 2054814
Parallel 1 2 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1885710
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 2476927
Parallel 1 2 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 2145537
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_READS 0.9 2234437
Parallel 1 4 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 2041917
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 1524381
Parallel 1 4 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 1141389
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_READS 0.9 1907047
Parallel 1 8 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1947472
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 1006484
Parallel 1 8 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 727348
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_READS 0.9 1113746
Parallel 1 16 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 1841694
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 756288
Parallel 1 16 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 377371
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_READS 0.9 388620
Parallel 1 32 COARSE_TABLE 4000 MOSTLY_WRITES 0.9 517279
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_READS 0.9 331599
Parallel 1 32 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.9 95667
Serial 1 |NO TABLE| 32 4000 MOSTLY_READS 0.99 1402671
Serial 1 |NO TABLE| 32 4000 MOSTLY_WRITES 0.99 1352195
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_READS 0.99 1506776
Parallel 1 1 COARSE_TABLE 4000 MOSTLY_WRITES 0.99 1435251
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_READS 0.99 1428823
Parallel 1 1 CONCURRENT_TABLE 4000 MOSTLY_WRITES 0.99 1292773
